UT;DI;TI;CR;Freq1AU;FreqTT;DOI_CR;Ref_ID
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Wagner SM, 2011, J SUPPLY CHAIN MANAG, V47, P29, DOI 10.1111/j.1745-493X.2011.03225.x;1;6;10.1111/j.1745-493X.2011.03225.x;doi1653
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Wagner SM, 2010, IND MARKET MANAG, V39, P1139, DOI 10.1016/j.indmarman.2009.12.001;2;6;10.1016/j.indmarman.2009.12.001;doi0612
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Wilhelm M, 2018, INT J OPER PROD MAN, V38, P230, DOI 10.1108/IJOPM-06-2015-0337;1;1;10.1108/IJOPM-06-2015-0337;doi1426
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Xu D, 2002, ACAD MANAGE REV, V27, P608, DOI 10.2307/4134406;1;1;10.2307/4134406;doi2319
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan T, 2018, SUPPLY CHAIN MANAG, V22, P38;1;10;;ref0618
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan TT, 2017, J PURCH SUPPLY MANAG, V23, P153, DOI 10.1016/j.pursup.2017.02.002;5;10;10.1016/j.pursup.2017.02.002;doi0855
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan TT, 2016, DECISION SCI, V47, P589, DOI 10.1111/deci.12195;1;10;10.1111/deci.12195;doi1529
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan TT, 2015, DECISION SCI, V46, P403, DOI 10.1111/deci.12130;1;10;10.1111/deci.12130;doi1528
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan TT, 2015, J SUPPLY CHAIN MANAG, V51, P52, DOI 10.1111/jscm.12070;1;10;10.1111/jscm.12070;doi1691
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yan TT, 2013, J OPER MANAG, V31, P523, DOI 10.1016/j.jom.2013.10.001;1;10;10.1016/j.jom.2013.10.001;doi0778
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Yang YS, 2017, INT J OPER PROD MAN, V37, P1094, DOI 10.1108/IJOPM-08-2015-0504;1;4;10.1108/IJOPM-08-2015-0504;doi1429
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Zaheer A., 2006, HDB STRATEGIC ALLIAN, P169, DOI DOI 10.4135/9781452231075.N10;2;2;10.4135/9781452231075.N10;doi2345
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Zaremba BW, 2017, J SUPPLY CHAIN MANAG, V53, P41, DOI 10.1111/jscm.12116;1;1;10.1111/jscm.12116;doi1699
WOS:000494958200001;10.1002/joom.1063;Supplier innovation value from a buyer-supplier structural equivalence view: Evidence from the PACE awards in the automotive industry;Zhou KZ, 2014, J OPER MANAG, V32, P88, DOI 10.1016/j.jom.2014.01.001;1;1;10.1016/j.jom.2014.01.001;doi0780
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Aerts W., 2006, J ACCOUNTING PUBLIC, V25, P299, DOI DOI 10.1016/J.JACCPUBPOL.2006.03.004;1;1;10.1016/J.JACCPUBPOL.2006.03.004;doi0638
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Ali W, 2017, CORP SOC RESP ENV MA, V24, P273, DOI 10.1002/csr.1410;1;1;10.1002/csr.1410;doi0055
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Antoni GD, 2013, J SOCIO-ECON, V45, P216, DOI 10.1016/j.socec.2013.05.016;2;2;10.1016/j.socec.2013.05.016;doi0885
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Arena C, 2015, CORP SOC RESP ENV MA, V22, P346, DOI 10.1002/csr.1350;1;1;10.1002/csr.1350;doi0051
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Barnea A., 2005, Structural Change and Economic Dynamics, V16, P332, DOI 10.1016/j.strueco.2004.04.002;1;1;10.1016/j.strueco.2004.04.002;doi0894
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Becker SO, 2002, STATA J, V2, P358, DOI 10.1177/1536867X0200200403;1;1;10.1177/1536867X0200200403;doi1920
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Beddewela E, 2016, J BUS ETHICS, V136, P503, DOI 10.1007/s10551-014-2478-z;1;1;10.1007/s10551-014-2478-z;doi0310
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Burt R, 1992, STRUCTURAL HOLES;1;1;;ref0073
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Carhart MM, 1997, J FINANC, V52, P57, DOI 10.2307/2329556;1;1;10.2307/2329556;doi2182
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Caroll A.B., 1979, ACAD MANAGE REV, V4, P497, DOI DOI 10.5465/AMR.1979.4498296;1;1;10.5465/AMR.1979.4498296;doi2403
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Chen XH, 2015, RES INT BUS FINANC, V33, P268, DOI 10.1016/j.ribaf.2014.10.004;2;7;10.1016/j.ribaf.2014.10.004;doi0874
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Chen YS, 2006, J BUS ETHICS, V67, P331, DOI 10.1007/s10551-006-9025-5;1;7;10.1007/s10551-006-9025-5;doi0249
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Cohen L, 2010, J FINANC, V65, P1409, DOI 10.1111/j.1540-6261.2010.01574.x;2;2;10.1111/j.1540-6261.2010.01574.x;doi1617
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Cox P, 2004, J BUS ETHICS, V52, P27, DOI 10.1023/B:BUSI.0000033105.77051.9d;1;3;10.1023/B:BUSI.0000033105.77051.9d;doi1006
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Cox P, 2011, J BUS ETHICS, V103, P143, DOI 10.1007/s10551-011-0859-0;1;3;10.1007/s10551-011-0859-0;doi0277
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Cremers KJM, 2005, J FINANC, V60, P2859, DOI 10.1111/j.1540-6261.2005.00819.x;1;1;10.1111/j.1540-6261.2005.00819.x;doi1610
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Davis G. F., 2003, Strategic Organization, V1, P301, DOI 10.1177/14761270030013002;1;1;10.1177/14761270030013002;doi1917
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Di Norcia V, 2000, J BUS ETHICS, V25, P1, DOI 10.1023/A:1006053706207;1;1;10.1023/A:1006053706207;doi0989
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Fracassi C, 2017, MANAGE SCI, V63, P2420, DOI 10.1287/mnsc.2016.2433;2;2;10.1287/mnsc.2016.2433;doi1965
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;FREEMAN LC, 1979, SOC NETWORKS, V1, P215, DOI 10.1016/0378-8733(78)90021-7;2;2;10.1016/0378-8733(78)90021-7;doi0408
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Garcia-Meca E, 2018, CORP SOC RESP ENV MA, V25, P237, DOI 10.1002/csr.1451;3;3;10.1002/csr.1451;doi0056
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;GRANOVETTER M, 1985, AM J SOCIOL, V91, P481, DOI 10.1086/228311;2;2;10.1086/228311;doi1267
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;GRAVES SB, 1994, ACAD MANAGE J, V37, P1034, DOI 10.2307/256611;1;1;10.2307/256611;doi2211
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Heinkel R, 2001, J FINANC QUANT ANAL, V36, P431, DOI 10.2307/2676219;3;3;10.2307/2676219;doi2275
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Hochberg YV, 2007, J FINANC, V62, P251, DOI 10.1111/j.1540-6261.2007.01207.x;1;1;10.1111/j.1540-6261.2007.01207.x;doi1612
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Hong H, 2009, J FINANC ECON, V93, P15, DOI 10.1016/j.jfineco.2008.09.001;1;1;10.1016/j.jfineco.2008.09.001;doi0728
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Humphery-Jenner M, 2012, REV FINANC, V16, P799, DOI 10.1093/rof/rfr011;1;1;10.1093/rof/rfr011;doi1314
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Johnson RA, 1999, ACAD MANAGE J, V42, P564, DOI 10.2307/256977;2;2;10.2307/256977;doi2230
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Kim Y, 2012, ACCOUNT REV, V87, P761, DOI 10.2308/accr-10209;1;1;10.2308/accr-10209;doi2323
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;KLEIN B, 1978, J LAW ECON, V21, P297, DOI 10.1086/466922;1;1;10.1086/466922;doi1283
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Lamb NH, 2018, BUS SOC, V57, P1374, DOI 10.1177/0007650316648443;1;1;10.1177/0007650316648443;doi1770
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Li Q, 2019, CORP SOC RESP ENV MA, V26, P248, DOI 10.1002/csr.1676;1;5;10.1002/csr.1676;doi0063
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Li WA, 2018, SUSTAINABILITY-BASEL, V10, DOI 10.3390/su10113845;1;5;10.3390/su10113845;doi2335
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Luo Y., 1997, ASIA PACIFIC J MANAG, V14, P1, DOI DOI 10.1023/A:1015401928005;1;1;10.1023/A:1015401928005;doi0998
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Martin PR, 2016, J ACCOUNT ECON, V61, P239, DOI 10.1016/j.jacceco.2015.08.004;1;1;10.1016/j.jacceco.2015.08.004;doi0637
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Mishra S, 2010, J BUS ETHICS, V95, P571, DOI 10.1007/s10551-010-0441-1;1;1;10.1007/s10551-010-0441-1;doi0272
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Muller A, 2010, J MANAGE STUD, V47, P1, DOI 10.1111/j.1467-6486.2009.00855.x;1;1;10.1111/j.1467-6486.2009.00855.x;doi1564
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Neubaum DO, 2006, J MANAGE, V32, P108, DOI 10.1177/0149206305277797;1;1;10.1177/0149206305277797;doi1810
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Ozsoylev HN, 2014, REV FINANC STUD, V27, P1323, DOI 10.1093/rfs/hht065;1;1;10.1093/rfs/hht065;doi1311
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Pareek A, 2012, AFA 2010 ATL M, DOI 10.2139/ssrn.1361779;3;3;10.2139/ssrn.1361779;doi2114
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Petersen HL, 2009, J BUS ETHICS, V90, P1, DOI 10.1007/s10551-009-0030-3;1;1;10.1007/s10551-009-0030-3;doi0265
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Pool VK, 2015, J FINANC, V70, P2679, DOI 10.1111/jofi.12208;1;1;10.1111/jofi.12208;doi1668
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Press J., 2008, CHINA STOCK MARKET H;2;2;;ref0449
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Pucheta-Martinez MC, 2018, CORP SOC RESP ENV MA, V25, P1108, DOI 10.1002/csr.1525;2;6;10.1002/csr.1525;doi0061
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;ROSENBAUM PR, 1985, AM STAT, V39, P33, DOI 10.2307/2683903;2;2;10.2307/2683903;doi2276
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;ROSENBAUM PR, 1983, J ROY STAT SOC B MET, V45, P212;2;2;;ref0472
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;1;1;10.2307/259248;doi2263
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;RUBIN DB, 1974, J EDUC PSYCHOL, V66, P688, DOI 10.1037/h0037350;6;6;10.1037/h0037350;doi1030
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Smith JA, 2005, J ECONOMETRICS, V125, P305, DOI 10.1016/j.jeconom.2004.04.011;1;1;10.1016/j.jeconom.2004.04.011;doi0718
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Solis R., 2009, GLOBAL J FINANCE BAN, V3, P8;1;1;;ref0513
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Teng MJ, 2018, CORP SOC RESP ENV MA, V25, P313, DOI 10.1002/csr.1462;2;2;10.1002/csr.1462;doi0057
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Wasserman S., 1994, SOCIAL NETWORK ANAL, DOI DOI 10.1017/CB09780511815478;2;2;10.1017/CB09780511815478;doi0974
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Wen SG, 2009, BUS ETHICS, V18, P308, DOI 10.1111/j.1467-8608.2009.01565.x;3;3;10.1111/j.1467-8608.2009.01565.x;doi1576
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;WHITE H, 1980, ECONOMETRICA, V48, P817, DOI 10.2307/1912934;1;1;10.2307/1912934;doi2160
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Wooldridge J. M., 2015, INTRO ECONOMETRICS M;1;1;;ref0605
WOS:000499288200001;10.1002/csr.1864;Do mutual fund networks affect corporate social responsibility? Evidence from China;Yu TY, 2008, CORP REPUT REV, V11, P94, DOI 10.1057/crr.2008.6;2;2;10.1057/crr.2008.6;doi1044
